Timestamp,Machine_ID,Temperature_C,Vibration_mm_s,Pressure_Bar,Product_Count,Maintenance_Flag
20-01-2025 07:00,M02,80.88,3.22,8.16,91,0
20-01-2025 08:00,M02,67.11,2.8,8.43,115,0
20-01-2025 09:00,M02,72.73,4.58,6.53,87,0
20-01-2025 10:00,M02,84.56,4.55,5.79,107,1
20-01-2025 11:00,M03,82.16,5.27,7.02,139,0
20-01-2025 12:00,M01,64.02,3.37,9.73,128,0
20-01-2025 13:00,M04,77.81,4.55,8.4,117,0
20-01-2025 14:00,M02,59.17,3.77,8.72,137,0
20-01-2025 15:00,M05,75.38,4.95,8.89,84,0
20-01-2025 16:00,M02,90.18,4.82,7.29,125,1
20-01-2025 17:00,M05,67.42,4.17,9.67,81,0
20-01-2025 18:00,M03,68.33,3.73,7.24,104,0
20-01-2025 19:00,M05,81.11,4.77,9.69,80,0
20-01-2025 20:00,M04,62.66,4.52,8.53,148,0
20-01-2025 21:00,M01,69.94,3.45,5.85,119,0
20-01-2025 22:00,M05,79.77,2.94,7.1,147,0
20-01-2025 23:00,M05,69.93,3.77,5.86,148,0
21-01-2025 00:00,M01,73.11,5.21,9.4,148,0
21-01-2025 01:00,M04,80.95,4.92,7.97,95,0
21-01-2025 02:00,M02,78.37,3.11,5.33,133,0
21-01-2025 03:00,M05,77.13,3.07,8.45,142,0
21-01-2025 04:00,M01,72.29,5.02,7.36,97,0
21-01-2025 05:00,M03,77.96,3.09,6.22,96,0
21-01-2025 06:00,M01,74.01,4.41,10.01,83,0
21-01-2025 07:00,M03,78.66,3.51,8.13,88,0
21-01-2025 08:00,M04,71.02,5.29,7.65,110,0
21-01-2025 09:00,M02,73.54,3.38,7.52,84,0
21-01-2025 10:00,M01,67.08,4.91,6.18,95,0
21-01-2025 11:00,M05,74.72,4.15,6.43,121,1
21-01-2025 12:00,M04,68.51,4.2,9.54,120,0
21-01-2025 13:00,M01,66.09,2.42,7.43,109,0
21-01-2025 14:00,M05,77.07,2.24,8.03,105,0
21-01-2025 15:00,M01,76.7,3.82,5.55,128,0
21-01-2025 16:00,M03,81.26,4.2,6.42,110,0
21-01-2025 17:00,M01,71.55,3.1,8.73,129,0
21-01-2025 18:00,M01,78.26,3.13,8.45,94,0
21-01-2025 19:00,M01,79.41,4.45,10.1,131,0
21-01-2025 20:00,M04,78.56,4.45,9.61,117,0
21-01-2025 21:00,M01,68.39,3.89,7.72,117,0
21-01-2025 22:00,M05,76.19,4.62,8.57,139,0
21-01-2025 23:00,M03,77.91,3.06,7.62,99,0
22-01-2025 00:00,M03,75.06,3.72,10.47,123,0
22-01-2025 01:00,M01,58.31,5.32,9.38,142,0
22-01-2025 02:00,M04,76.28,4.05,8.2,129,0
22-01-2025 03:00,M04,92.7,4.1,8.24,101,0
22-01-2025 04:00,M05,72.12,5.84,9.73,133,1
22-01-2025 05:00,M01,69.18,2.88,8.7,88,0
22-01-2025 06:00,M03,77.99,4.64,9.87,94,0
22-01-2025 07:00,M04,77.5,5.33,5.37,127,0
22-01-2025 08:00,M01,84.54,3.74,8.55,99,0
22-01-2025 09:00,M04,64.94,4.69,7.38,114,0
22-01-2025 10:00,M04,80.85,3.21,10.11,146,0
22-01-2025 11:00,M03,79.72,3.45,9.86,139,0
22-01-2025 12:00,M02,73.86,4.31,8.04,113,0
22-01-2025 13:00,M05,77.71,4.64,9.84,133,0
22-01-2025 14:00,M05,83.24,4.9,10.14,91,0
22-01-2025 15:00,M03,81.98,5.26,8.09,98,0
22-01-2025 16:00,M04,65.86,3.95,10.97,105,0
22-01-2025 17:00,M01,81.56,4.95,7.96,102,0
22-01-2025 18:00,M04,74.48,3.73,7.74,112,0
22-01-2025 19:00,M03,75.58,4.72,9.04,136,0
22-01-2025 20:00,M05,75.59,4.17,7.58,109,0
22-01-2025 21:00,M04,73.8,4.36,8.1,102,0
22-01-2025 22:00,M05,84.53,4.34,9.69,115,0
22-01-2025 23:00,M01,74.33,2.72,8.02,122,0
23-01-2025 00:00,M05,66.04,3.1,5.97,145,0
23-01-2025 01:00,M05,71.85,4.08,8.44,132,0
23-01-2025 02:00,M02,76.43,2.65,7.16,139,0
23-01-2025 03:00,M02,84.83,4.66,9.04,116,0
23-01-2025 04:00,M02,79.82,4.7,8.84,140,0
23-01-2025 05:00,M05,68.2,4.26,9.77,132,0
23-01-2025 06:00,M03,94.88,3.1,9.09,91,0
23-01-2025 07:00,M05,77.12,5.1,9.31,114,1
23-01-2025 08:00,M03,85.2,5.63,7.2,146,0
23-01-2025 09:00,M03,73.79,4.12,8.96,117,0
23-01-2025 10:00,M02,79.27,4.41,10.36,103,0
23-01-2025 11:00,M04,81.72,4.16,7.17,119,0
23-01-2025 12:00,M01,84.75,4.42,10.16,144,0
23-01-2025 13:00,M02,83.46,3.9,7.34,136,0
23-01-2025 14:00,M02,81.98,3.97,6.98,124,0
23-01-2025 15:00,M04,72.48,4.72,8.36,92,1
23-01-2025 16:00,M01,70.43,5.88,8.86,85,1
23-01-2025 17:00,M05,77.66,2.88,9.09,126,0
23-01-2025 18:00,M05,82.47,3.92,6.85,123,0
23-01-2025 19:00,M02,73.22,3.06,8.52,111,0
23-01-2025 20:00,M01,83.52,5.27,7.18,82,0
23-01-2025 21:00,M02,86.62,3.53,6.21,133,0
23-01-2025 22:00,M03,67.67,2.85,6.89,117,1
23-01-2025 23:00,M02,68.3,4.51,7.1,83,0
24-01-2025 00:00,M02,73.88,5.4,8.63,96,0
24-01-2025 01:00,M05,77.46,4.53,9.38,116,0
24-01-2025 02:00,M05,70.8,4.16,6.23,115,0
24-01-2025 03:00,M05,85.82,4.33,8.42,137,0
24-01-2025 04:00,M03,78.39,5.13,6.59,120,0
24-01-2025 05:00,M05,75.32,3.3,8.75,87,0
24-01-2025 06:00,M01,63.51,3.91,7.25,146,0
24-01-2025 07:00,M04,64.47,3.64,6.74,109,0
24-01-2025 08:00,M01,77.25,3.07,8.96,131,0
24-01-2025 09:00,M01,57.94,3.74,7.3,104,0
24-01-2025 10:00,M05,83.1,4.89,7.62,131,0
24-01-2025 11:00,M04,73.73,4.45,5.34,138,0
24-01-2025 12:00,M04,100.94,4.52,9.14,109,0
24-01-2025 13:00,M04,93.46,4.12,8.99,146,0
24-01-2025 14:00,M03,73.55,4.42,8.01,83,0
24-01-2025 15:00,M05,74.15,3.36,6.17,136,0
24-01-2025 16:00,M04,82.96,3.75,9.45,142,0
24-01-2025 17:00,M03,88.63,4.15,7.2,111,0
24-01-2025 18:00,M02,61.9,4.22,7.46,130,0
24-01-2025 19:00,M02,60.71,4.26,10.77,142,0
24-01-2025 20:00,M03,70.02,3.89,7.16,80,0
24-01-2025 21:00,M03,79.66,3.7,8.89,98,0
24-01-2025 22:00,M05,78.97,6.53,8.67,114,0
24-01-2025 23:00,M05,83.56,4.73,8.47,142,0
25-01-2025 00:00,M02,65.4,4.33,8.34,105,0
25-01-2025 01:00,M04,56.47,3.81,8.45,92,0
25-01-2025 02:00,M02,81.86,3.64,8.33,102,0
25-01-2025 03:00,M04,68.37,3.9,7.94,114,0
25-01-2025 04:00,M04,58.85,4.23,9.81,91,0
25-01-2025 05:00,M05,76.16,2.5,6.42,88,0
25-01-2025 06:00,M01,81.35,2.74,9.23,146,0
25-01-2025 07:00,M01,74.02,3.49,8.99,123,0
25-01-2025 08:00,M03,71.34,4.17,8.84,140,1
25-01-2025 09:00,M05,73.73,3.81,9.34,100,0
25-01-2025 10:00,M04,72.04,5.18,7.89,86,0
25-01-2025 11:00,M01,64.22,2.81,5.76,90,0
25-01-2025 12:00,M04,69.28,3.4,7.91,124,0
25-01-2025 13:00,M01,79.17,5.22,6.81,111,0
25-01-2025 14:00,M01,77.57,4.1,7.12,115,0
25-01-2025 15:00,M01,76.34,4.71,6.51,116,0
25-01-2025 16:00,M05,67.04,5.64,7.43,120,0
25-01-2025 17:00,M02,73.55,3.44,7.28,128,0
25-01-2025 18:00,M04,57.58,3.92,5.15,94,0
25-01-2025 19:00,M05,76.43,3.78,8.84,92,0
25-01-2025 20:00,M05,86.43,2.44,10.66,132,0
25-01-2025 21:00,M05,63.21,3.75,8.73,112,0
25-01-2025 22:00,M05,70.31,4.7,7.76,111,0
25-01-2025 23:00,M05,77.63,4.43,7.93,127,0
26-01-2025 00:00,M03,85.02,4.5,7.49,147,0
26-01-2025 01:00,M04,71.41,3.7,8.11,136,0
26-01-2025 02:00,M05,69.46,3.48,7.96,141,0
26-01-2025 03:00,M04,59.25,5.02,6.99,81,0
26-01-2025 04:00,M03,75.83,3.6,10.02,95,0
26-01-2025 05:00,M03,91.34,4.24,6.22,87,0
26-01-2025 06:00,M04,77.22,4.13,8.86,98,0
26-01-2025 07:00,M01,74.82,5.17,7.88,111,0
26-01-2025 08:00,M02,77.58,4.78,10.28,146,0
26-01-2025 09:00,M01,74.91,2.96,8.41,111,0
26-01-2025 10:00,M01,68.5,3.05,7.57,104,0
26-01-2025 11:00,M01,81.59,4.46,7.7,132,0
26-01-2025 12:00,M05,76.81,3.95,8.05,104,0
26-01-2025 13:00,M03,75.14,3.64,6.63,112,0
26-01-2025 14:00,M01,67.2,4.81,7.08,110,0
26-01-2025 15:00,M03,85.43,4.15,5.86,115,0
26-01-2025 16:00,M04,80.32,4.04,6.89,128,0
26-01-2025 17:00,M02,70.58,4.62,8.11,123,0
26-01-2025 18:00,M04,83.01,3.7,8.36,127,0
26-01-2025 19:00,M04,71.02,5.25,5.62,109,0
26-01-2025 20:00,M05,68.74,3.37,7.84,92,1
26-01-2025 21:00,M02,68.92,4.53,8.68,122,0
26-01-2025 22:00,M04,60.83,5.15,7.8,95,0
26-01-2025 23:00,M04,78.77,2.9,7.24,105,1
27-01-2025 00:00,M02,60.35,3.73,7.51,126,0
27-01-2025 01:00,M02,65.17,4.91,7.35,116,0
27-01-2025 02:00,M04,58.4,4.93,7.24,82,0
27-01-2025 03:00,M02,74.31,3.86,8.21,105,0
27-01-2025 04:00,M04,73.8,3.41,10.77,94,0
27-01-2025 05:00,M04,72.39,4.76,7.11,145,0
27-01-2025 06:00,M05,66.66,4.95,7.62,107,0
27-01-2025 07:00,M01,65.62,3.07,7.94,117,0
27-01-2025 08:00,M04,78.71,3.04,7.18,123,0
27-01-2025 09:00,M03,70.6,4.18,9.32,132,0
27-01-2025 10:00,M01,77.53,4.5,5.15,83,0
27-01-2025 11:00,M01,67.92,3.76,7.36,123,0
27-01-2025 12:00,M01,76.45,4.54,8.98,125,0
27-01-2025 13:00,M05,85.43,3.43,7.65,105,0
27-01-2025 14:00,M04,79.69,2.31,7.01,92,0
27-01-2025 15:00,M05,71.7,3.66,8.53,148,0
27-01-2025 16:00,M04,77.06,4.05,9.09,123,0
27-01-2025 17:00,M05,73.07,3.78,8.25,132,0
27-01-2025 18:00,M05,75.06,3.07,7.04,130,0
27-01-2025 19:00,M03,72.4,2.55,8.55,92,0
27-01-2025 20:00,M05,73.69,3.59,7.52,120,0
27-01-2025 21:00,M02,76.7,4.72,8.89,90,0
27-01-2025 22:00,M03,67.05,5,9.78,116,0
27-01-2025 23:00,M05,66.87,4.95,4.87,139,0
28-01-2025 00:00,M01,63.89,3.35,8.13,111,0
28-01-2025 01:00,M02,62.2,3.08,5.92,124,0
28-01-2025 02:00,M02,65.26,4.4,10.93,97,0
28-01-2025 03:00,M02,76.28,4.51,7.44,99,0
28-01-2025 04:00,M03,67.86,4.32,8.9,123,0
28-01-2025 05:00,M05,79.11,2.39,7.96,115,0
28-01-2025 06:00,M05,75.28,3.31,7.04,148,0
28-01-2025 07:00,M01,59.25,3.98,6.89,116,0
28-01-2025 08:00,M01,80.24,4.39,9.9,112,0
28-01-2025 09:00,M02,81.49,4.61,9.15,98,0
28-01-2025 10:00,M01,67.05,4.12,10.33,130,1
28-01-2025 11:00,M03,78.36,4.26,8.07,111,0
28-01-2025 12:00,M05,68.15,4.07,8.35,101,0
28-01-2025 13:00,M02,75.78,4.55,7.68,80,1
28-01-2025 14:00,M01,64.88,4.25,7.66,133,0
28-01-2025 15:00,M03,60.66,4.05,6.75,99,0
28-01-2025 16:00,M03,71.94,3.79,8.1,137,0
28-01-2025 17:00,M01,74.01,4.07,7.05,114,0
28-01-2025 18:00,M05,71.82,4.39,8.53,149,0
28-01-2025 19:00,M01,65.53,4.21,8.2,149,0
28-01-2025 20:00,M02,71.8,4.3,8.35,140,0
28-01-2025 21:00,M01,77.15,5.07,10.01,142,0
28-01-2025 22:00,M03,74.64,4.21,7.95,140,0
28-01-2025 23:00,M01,76.46,3.48,8.91,136,0
29-01-2025 00:00,M05,69.64,4.71,10.46,82,0
29-01-2025 01:00,M04,84.37,2.91,9.57,124,0
29-01-2025 02:00,M01,65.59,3.13,9.38,94,0
29-01-2025 03:00,M05,78.9,4.27,7.63,96,1
29-01-2025 04:00,M05,84.46,4.41,8.28,94,0
29-01-2025 05:00,M03,78.85,3,6.42,84,0
29-01-2025 06:00,M05,73.38,3.69,8.6,125,1
29-01-2025 07:00,M05,70.77,3.52,8.33,90,1
29-01-2025 08:00,M05,83.29,3.61,8.03,143,0
29-01-2025 09:00,M05,63.62,4.75,9.23,93,0
29-01-2025 10:00,M02,67.24,4.57,6.55,118,1
29-01-2025 11:00,M02,71.82,3.98,9.96,146,0
29-01-2025 12:00,M03,84.9,3.56,9.08,134,0
29-01-2025 13:00,M01,78.04,2.92,7.92,121,0
29-01-2025 14:00,M05,67.26,5.14,7.82,84,0
29-01-2025 15:00,M01,72.52,4.47,8.58,131,0
29-01-2025 16:00,M01,70.09,3.43,9.83,101,0
29-01-2025 17:00,M03,69.32,4.58,8.12,123,0
29-01-2025 18:00,M05,82.83,3.94,8.17,138,0
29-01-2025 19:00,M05,64.03,3.77,8.02,104,0
29-01-2025 20:00,M04,87.87,4.35,10.14,100,0
29-01-2025 21:00,M01,81.63,3.41,7.56,143,0
29-01-2025 22:00,M01,83.73,3.72,7.96,147,0
29-01-2025 23:00,M02,71.3,4.1,9.76,126,0
30-01-2025 00:00,M04,73.8,3.6,8.18,114,1
30-01-2025 01:00,M02,63.53,4.54,9.36,86,0
30-01-2025 02:00,M02,70.8,5.5,6.91,135,0
30-01-2025 03:00,M02,78.95,3.4,7.75,131,0
30-01-2025 04:00,M03,85.37,2.67,9.78,125,0
30-01-2025 05:00,M03,66.14,2.4,7.19,88,0
30-01-2025 06:00,M02,72.08,3.88,7.82,137,0
30-01-2025 07:00,M04,73.79,3.47,8.31,102,0
30-01-2025 08:00,M01,63.83,4.17,6.81,82,0
30-01-2025 09:00,M04,79.73,4.11,7.5,140,0
30-01-2025 10:00,M05,69.21,2.72,8.14,88,0
30-01-2025 11:00,M03,73.44,2.55,8.06,132,0
30-01-2025 12:00,M01,71.38,4.24,9.54,147,0
30-01-2025 13:00,M01,68.69,4.11,9.85,128,0
30-01-2025 14:00,M05,74.94,3.66,6.97,149,0
30-01-2025 15:00,M05,73.28,2.67,8.13,127,1
30-01-2025 16:00,M02,72.03,4.38,8.81,86,0
30-01-2025 17:00,M03,69.17,5.02,9.82,110,0
30-01-2025 18:00,M03,77.56,4.22,8.86,135,0
30-01-2025 19:00,M04,88.23,3.32,8.35,140,0
30-01-2025 20:00,M02,76.12,4.04,8.8,84,0
30-01-2025 21:00,M02,82.97,2.91,8.81,109,0
30-01-2025 22:00,M02,63.88,4.85,6.89,101,0
30-01-2025 23:00,M02,76.26,4.07,8.23,96,0
31-01-2025 00:00,M03,66.22,2.59,9.75,89,0
31-01-2025 01:00,M03,63.18,3.76,7.75,147,0
31-01-2025 02:00,M02,69.09,4.37,8.16,121,0
31-01-2025 03:00,M04,84.54,3.73,7.71,106,0
31-01-2025 04:00,M01,82.6,3.78,5.22,86,0
31-01-2025 05:00,M01,76.94,3.02,8.02,102,0
31-01-2025 06:00,M04,62.74,4.45,8.36,87,0
31-01-2025 07:00,M02,73.43,3.48,7.39,87,0
31-01-2025 08:00,M03,77.41,2.27,6.61,84,0
31-01-2025 09:00,M01,76.4,3.7,6.94,81,0
31-01-2025 10:00,M05,60.25,4.78,8.92,130,0
31-01-2025 11:00,M05,67.88,3.69,10.37,145,0
31-01-2025 12:00,M04,74.49,5.39,9.66,91,0
31-01-2025 13:00,M02,79.29,4.34,6.39,126,0
31-01-2025 14:00,M01,57.43,4.27,9.03,134,1
31-01-2025 15:00,M02,73.7,3.9,7.2,105,0
31-01-2025 16:00,M01,76.14,3.95,7.3,124,0
31-01-2025 17:00,M04,81.8,3.79,7.45,141,0
31-01-2025 18:00,M04,80.54,3.76,8.85,149,0
31-01-2025 19:00,M05,79.66,4.42,9.15,81,0
31-01-2025 20:00,M02,68.6,3.25,7.88,105,0
31-01-2025 21:00,M05,59.74,3.14,7.9,93,0
31-01-2025 22:00,M02,71.86,3.1,8.56,136,0
31-01-2025 23:00,M05,83.01,5.64,8.68,111,0
01-02-2025 00:00,M03,86.15,4.42,9.41,141,0
01-02-2025 01:00,M03,80.68,4.24,6.46,109,0
01-02-2025 02:00,M03,78.43,3.15,8.02,92,0
01-02-2025 03:00,M03,78.04,4.5,6.72,119,0
01-02-2025 04:00,M01,70.55,3.91,7.94,110,0
01-02-2025 05:00,M03,73.96,4.17,7.73,116,0
01-02-2025 06:00,M04,88.35,3.22,7.94,124,0
01-02-2025 07:00,M04,67.46,4.13,7.04,138,0
01-02-2025 08:00,M01,87.92,3.66,6.22,107,0
01-02-2025 09:00,M03,72.42,3.39,5.49,140,0
01-02-2025 10:00,M03,85.6,4.59,7.84,98,0
01-02-2025 11:00,M03,63.75,2.77,7.48,122,0
01-02-2025 12:00,M05,79.69,4.45,7.19,138,0
01-02-2025 13:00,M02,69.11,4.55,9.59,95,0
01-02-2025 14:00,M05,63.68,3.3,6.97,148,0
01-02-2025 15:00,M02,76.75,3.34,9.7,123,0
01-02-2025 16:00,M03,83.08,3.82,9.95,145,0
01-02-2025 17:00,M03,68.24,4.23,5.66,89,0
01-02-2025 18:00,M05,63.01,3.88,8.11,126,0
01-02-2025 19:00,M05,74.27,4.35,7.52,98,0
01-02-2025 20:00,M02,74.3,5.41,4.51,130,0
01-02-2025 21:00,M04,79.39,3.59,6.27,92,0
01-02-2025 22:00,M02,82.6,2.63,8.93,142,1
01-02-2025 23:00,M05,74.52,4.66,10.42,95,0
02-02-2025 00:00,M05,89.84,5.35,9.08,132,0
02-02-2025 01:00,M01,76.79,4.31,8.39,114,0
02-02-2025 02:00,M05,72.23,3.13,7.97,138,0
02-02-2025 03:00,M01,62.11,3.9,10.02,118,0
02-02-2025 04:00,M04,72.9,3.11,10.58,146,0
02-02-2025 05:00,M02,72.31,4.51,7.3,140,0
02-02-2025 06:00,M02,82.68,2.92,5.6,129,0
02-02-2025 07:00,M01,78.7,3.76,5.48,132,0
02-02-2025 08:00,M02,65.57,3.2,9.59,125,0
02-02-2025 09:00,M05,76.38,4.1,7.94,131,0
02-02-2025 10:00,M03,80.37,3.71,8.22,108,0
02-02-2025 11:00,M01,87.22,4.14,5.85,84,0
02-02-2025 12:00,M02,82.1,4.02,7.1,146,1
02-02-2025 13:00,M01,81.09,3.21,7.65,119,0
02-02-2025 14:00,M01,75.48,4.5,8.25,81,0
02-02-2025 15:00,M03,78.11,3.96,7.52,147,0
02-02-2025 16:00,M05,85,3.21,6.76,141,0
02-02-2025 17:00,M01,64.34,5.79,7.06,137,0
02-02-2025 18:00,M02,72.2,4.38,9.45,148,0
02-02-2025 19:00,M04,68.82,3.88,8.29,137,0
02-02-2025 20:00,M01,78.03,5.13,8.73,114,0
02-02-2025 21:00,M01,84.84,5.47,6.92,93,0
02-02-2025 22:00,M03,70.22,3.88,4.46,94,0
02-02-2025 23:00,M05,55.88,4.28,7.37,85,0
03-02-2025 00:00,M04,71.7,3.21,6.96,95,0
03-02-2025 01:00,M02,82.31,3.88,8.42,125,0
03-02-2025 02:00,M04,79.3,3.84,11.94,142,0
03-02-2025 03:00,M02,78.43,4.15,8.83,91,0
03-02-2025 04:00,M05,72.76,4.27,11.28,120,0
03-02-2025 05:00,M02,64.77,4.45,8.68,98,0
03-02-2025 06:00,M03,79.12,4.19,7.24,81,0
03-02-2025 07:00,M03,68.33,3.03,8.42,99,0
03-02-2025 08:00,M03,92.47,3.25,10.14,88,0
03-02-2025 09:00,M03,79.56,3.56,10.2,100,0
03-02-2025 10:00,M04,70.35,3.77,7.31,87,0
03-02-2025 11:00,M05,70.11,4.84,8.3,118,0
03-02-2025 12:00,M02,74.26,3.07,6.28,116,0
03-02-2025 13:00,M02,73.08,3.71,8.99,108,0
03-02-2025 14:00,M03,83.93,4.76,9.86,114,0
03-02-2025 15:00,M03,76.49,3.76,8.05,117,0
03-02-2025 16:00,M01,69.15,4.37,7.2,114,0
03-02-2025 17:00,M05,90.12,3.89,8.43,147,0
03-02-2025 18:00,M04,75.39,4.21,8.5,82,0
03-02-2025 19:00,M02,81.15,3.82,8.1,91,1
03-02-2025 20:00,M01,70.13,4.53,8.21,111,0
03-02-2025 21:00,M01,77.9,2.76,7.79,126,0
03-02-2025 22:00,M02,77.49,3.71,9.2,142,0
03-02-2025 23:00,M04,59.88,4.24,8.88,105,0
04-02-2025 00:00,M01,91.12,4.43,6.82,122,0
04-02-2025 01:00,M01,85.33,5.19,6.79,123,0
04-02-2025 02:00,M05,71.82,3.69,7.69,117,0
04-02-2025 03:00,M04,66.18,5.18,8.88,108,0
04-02-2025 04:00,M01,77.78,3.47,8.18,134,0
04-02-2025 05:00,M04,75.69,5.06,7.23,131,0
04-02-2025 06:00,M02,77.85,4.65,8.31,98,0
04-02-2025 07:00,M03,76.53,3.27,7.6,114,0
04-02-2025 08:00,M01,79.05,4.25,9.06,127,0
04-02-2025 09:00,M05,86.58,3.96,8.4,139,0
04-02-2025 10:00,M02,79.54,4.5,7.62,110,0
04-02-2025 11:00,M04,66.6,3.82,8.28,82,0
04-02-2025 12:00,M02,85.9,3.75,9.58,114,0
04-02-2025 13:00,M01,88.12,5.1,7.32,131,0
04-02-2025 14:00,M04,100.22,3.92,8.48,130,0
04-02-2025 15:00,M03,66.01,4.66,7.92,135,1
04-02-2025 16:00,M02,76.94,3.82,8.51,100,0
04-02-2025 17:00,M01,58.34,5.33,7.21,80,0
04-02-2025 18:00,M05,79.43,3.46,8.13,132,0
04-02-2025 19:00,M04,70.61,3.51,9.33,85,0
04-02-2025 20:00,M02,90.39,5.22,6.88,141,0
04-02-2025 21:00,M02,68.8,3.64,6.4,126,0
04-02-2025 22:00,M03,61.49,5.28,6.45,129,0
04-02-2025 23:00,M03,71.23,4.71,6.6,110,0
05-02-2025 00:00,M05,59.2,3.88,8.71,143,0
05-02-2025 01:00,M05,81.01,2.55,6.31,108,0
05-02-2025 02:00,M01,58.48,3.98,7.64,94,0
05-02-2025 03:00,M01,75.23,4.08,8.74,137,0
05-02-2025 04:00,M05,58.38,4.93,8.5,102,0
05-02-2025 05:00,M05,72.44,5.27,7.54,117,0
05-02-2025 06:00,M04,88.15,3.45,8.23,120,0
05-02-2025 07:00,M03,77.89,4.64,8.13,94,0
05-02-2025 08:00,M01,68.09,4.61,7.73,82,0
05-02-2025 09:00,M03,74.75,4.86,7.75,80,0
05-02-2025 10:00,M03,75.14,4.4,10.68,90,0
05-02-2025 11:00,M05,78.78,2.45,8.97,139,0
05-02-2025 12:00,M04,64.07,3.88,10.98,144,0
05-02-2025 13:00,M02,79.74,3.08,7.4,83,0
05-02-2025 14:00,M04,53.36,3.84,7.9,104,0
05-02-2025 15:00,M04,69.96,4.78,6.4,122,0
05-02-2025 16:00,M03,71.09,4.24,7.03,119,0
05-02-2025 17:00,M04,80.07,4.92,10.28,123,0
05-02-2025 18:00,M01,75.18,4.27,7.37,138,0
05-02-2025 19:00,M03,63.76,2.96,10.3,102,0
05-02-2025 20:00,M01,67.12,1.98,6.51,141,0
05-02-2025 21:00,M02,76.59,4.12,6.74,102,0
05-02-2025 22:00,M03,74.37,3.83,7.59,137,0
05-02-2025 23:00,M02,70.37,3.22,7.92,134,0
06-02-2025 00:00,M03,71.15,2.64,9.11,112,1
06-02-2025 01:00,M05,80.57,3.41,8.54,142,0
06-02-2025 02:00,M04,70.86,3.84,7.5,139,0
06-02-2025 03:00,M05,74.3,4.53,7.84,140,0
06-02-2025 04:00,M02,92.36,4.15,7.62,140,0
06-02-2025 05:00,M04,63.61,5.29,6.9,148,0
06-02-2025 06:00,M03,60.19,3.17,6.93,100,0
06-02-2025 07:00,M04,81.27,4.7,9.23,82,0
06-02-2025 08:00,M01,69.57,4.04,5.81,127,0
06-02-2025 09:00,M04,72.45,4.56,9.94,89,0
06-02-2025 10:00,M01,68.75,3.65,7.59,121,0
06-02-2025 11:00,M04,72.92,4.86,7.07,145,0
06-02-2025 12:00,M01,87.79,4.24,8.89,125,0
06-02-2025 13:00,M02,81.42,3.46,9.78,88,0
06-02-2025 14:00,M05,81.9,3.99,9.34,128,0
06-02-2025 15:00,M03,63.67,3.81,8.6,83,0
06-02-2025 16:00,M04,65.79,4.39,9.3,139,0
06-02-2025 17:00,M05,52.29,3.06,5.94,108,0
06-02-2025 18:00,M03,68.52,3.98,7.37,126,0
06-02-2025 19:00,M03,82.65,4.32,6.91,142,0
06-02-2025 20:00,M01,79.14,4.03,9.47,110,0
06-02-2025 21:00,M02,73.23,5.08,7.54,130,0
06-02-2025 22:00,M02,74.82,4.62,9.01,120,0
06-02-2025 23:00,M05,69.49,3.99,8.64,115,0
07-02-2025 00:00,M02,76.64,4.17,6.97,119,0
07-02-2025 01:00,M04,81.13,4.24,7.3,139,0
07-02-2025 02:00,M02,62.07,4.32,9.55,94,0
07-02-2025 03:00,M05,77.4,2.54,7.07,109,0
07-02-2025 04:00,M02,82.46,3.76,8.15,109,0
07-02-2025 05:00,M04,71.68,2.81,7.06,106,0
07-02-2025 06:00,M01,80.61,5.02,7.62,119,0
07-02-2025 07:00,M05,97.52,3.95,7.94,124,0
07-02-2025 08:00,M01,74.17,3.85,7.06,126,0
07-02-2025 09:00,M01,78.15,4.72,6.85,135,0
07-02-2025 10:00,M01,69.1,4.34,8.34,133,0
07-02-2025 11:00,M03,76.45,3.1,6.99,88,0
07-02-2025 12:00,M03,78.68,3.94,7.03,144,0
07-02-2025 13:00,M01,76.56,3.73,6.87,149,0
07-02-2025 14:00,M05,66.84,2.6,7.91,80,0
07-02-2025 15:00,M04,76.65,3.45,9.13,92,0
07-02-2025 16:00,M04,86.7,3.85,9.81,117,1
07-02-2025 17:00,M02,78.59,3.91,7.13,124,0
07-02-2025 18:00,M05,82.7,2.81,10.58,119,0
07-02-2025 19:00,M03,73.1,4.92,6.79,94,0
07-02-2025 20:00,M01,81,3.92,9.3,129,0
07-02-2025 21:00,M02,77.23,4.03,7.13,81,0
07-02-2025 22:00,M04,67.39,4.32,6.95,132,0
07-02-2025 23:00,M03,77.55,3.37,7.11,105,0
08-02-2025 00:00,M03,67.07,4.37,7.94,145,0
08-02-2025 01:00,M01,69.94,3.71,8.7,112,0
08-02-2025 02:00,M04,76.51,3.28,8.8,138,0
08-02-2025 03:00,M05,77.38,4.46,6.87,105,0
08-02-2025 04:00,M03,65.49,5.19,6.81,100,0
08-02-2025 05:00,M01,83.43,4.58,6.9,128,0
08-02-2025 06:00,M05,79.58,4.74,7.87,145,0
08-02-2025 07:00,M04,69.36,3.58,7.75,116,0
08-02-2025 08:00,M03,62.7,2.72,6.86,93,0
08-02-2025 09:00,M05,73.84,5.19,8.32,86,0
08-02-2025 10:00,M05,71.43,5.64,10.72,117,0
08-02-2025 11:00,M05,75.91,5.23,7.39,124,0
08-02-2025 12:00,M03,72.1,3.73,7.48,101,0
08-02-2025 13:00,M03,58.94,3.08,8.67,123,0
08-02-2025 14:00,M02,71.89,3.15,7.33,114,0
08-02-2025 15:00,M04,72.56,2.65,8.8,139,0
